id,template,type,question,answer
303,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 31; x leaves remainder 6 when divided by 8; x leaves remainder 1 when divided by 3 -> 1
1 <= x <= 83; x leaves remainder 2 when divided by 9; x leaves remainder 6 when divided by 7; x leaves remainder 2 when divided by 3 -> 2

Now determine the permit count for:
1 <= x <= 88
x leaves remainder 2 when divided by 7
x leaves remainder 1 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",2
304,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 68; x leaves remainder 6 when divided by 8; x leaves remainder 2 when divided by 3 -> 3
1 <= x <= 76; x leaves remainder 5 when divided by 7; x leaves remainder 8 when divided by 9 -> 1

Now determine the permit count for:
1 <= x <= 73
x leaves remainder 6 when divided by 8
x leaves remainder 1 when divided by 3
x leaves remainder 2 when divided by 4
Please only give the answer in numerical format and only reply with the answer.",3
305,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 81; x leaves remainder 3 when divided by 5; x leaves remainder 1 when divided by 8 -> 2
1 <= x <= 90; x leaves remainder 2 when divided by 5; x leaves remainder 0 when divided by 8; x leaves remainder 4 when divided by 7 -> 1

Now determine the permit count for:
1 <= x <= 69
x leaves remainder 5 when divided by 9
x leaves remainder 0 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",1
306,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 44; x leaves remainder 0 when divided by 8; x leaves remainder 1 when divided by 3 -> 2
1 <= x <= 85; x leaves remainder 3 when divided by 5; x leaves remainder 3 when divided by 9; x leaves remainder 0 when divided by 3 -> 2

Now determine the permit count for:
1 <= x <= 27
x leaves remainder 1 when divided by 11
x leaves remainder 0 when divided by 3
Please only give the answer in numerical format and only reply with the answer.",1
307,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 69; x leaves remainder 1 when divided by 7; x leaves remainder 5 when divided by 8; x leaves remainder 2 when divided by 3 -> 1
1 <= x <= 71; x leaves remainder 2 when divided by 3; x leaves remainder 1 when divided by 8 -> 3

Now determine the permit count for:
1 <= x <= 87
x leaves remainder 0 when divided by 8
x leaves remainder 4 when divided by 5
Please only give the answer in numerical format and only reply with the answer.",2
308,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 60; x leaves remainder 2 when divided by 3; x leaves remainder 7 when divided by 11 -> 1
1 <= x <= 79; x leaves remainder 7 when divided by 9; x leaves remainder 2 when divided by 4 -> 2

Now determine the permit count for:
1 <= x <= 29
x leaves remainder 1 when divided by 3
x leaves remainder 6 when divided by 7
Please only give the answer in numerical format and only reply with the answer.",1
309,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 28; x leaves remainder 4 when divided by 8; x leaves remainder 4 when divided by 9 -> 1
1 <= x <= 85; x leaves remainder 0 when divided by 9; x leaves remainder 2 when divided by 5 -> 2

Now determine the permit count for:
1 <= x <= 50
x leaves remainder 2 when divided by 3
x leaves remainder 3 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",2
310,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 69; x leaves remainder 1 when divided by 8; x leaves remainder 1 when divided by 5 -> 2
1 <= x <= 52; x leaves remainder 1 when divided by 5; x leaves remainder 1 when divided by 7 -> 2

Now determine the permit count for:
1 <= x <= 90
x leaves remainder 5 when divided by 9
x leaves remainder 0 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",1
311,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 56; x leaves remainder 2 when divided by 4; x leaves remainder 1 when divided by 3 -> 4
1 <= x <= 39; x leaves remainder 0 when divided by 7; x leaves remainder 4 when divided by 8 -> 1

Now determine the permit count for:
1 <= x <= 25
x leaves remainder 4 when divided by 7
x leaves remainder 1 when divided by 8
x leaves remainder 3 when divided by 11
Please only give the answer in numerical format and only reply with the answer.",1
312,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 82; x leaves remainder 6 when divided by 8; x leaves remainder 2 when divided by 4 -> 10
1 <= x <= 55; x leaves remainder 1 when divided by 7; x leaves remainder 7 when divided by 8 -> 1

Now determine the permit count for:
1 <= x <= 64
x leaves remainder 2 when divided by 11
x leaves remainder 4 when divided by 9
Please only give the answer in numerical format and only reply with the answer.",1
313,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 28; x leaves remainder 0 when divided by 4; x leaves remainder 6 when divided by 7 -> 1
1 <= x <= 63; x leaves remainder 5 when divided by 8; x leaves remainder 1 when divided by 4 -> 8

Now determine the permit count for:
1 <= x <= 72
x leaves remainder 0 when divided by 3
x leaves remainder 0 when divided by 5
Please only give the answer in numerical format and only reply with the answer.",4
314,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 68; x leaves remainder 5 when divided by 7; x leaves remainder 7 when divided by 8 -> 1
1 <= x <= 42; x leaves remainder 4 when divided by 5; x leaves remainder 3 when divided by 9 -> 1

Now determine the permit count for:
1 <= x <= 63
x leaves remainder 7 when divided by 8
x leaves remainder 1 when divided by 5
Please only give the answer in numerical format and only reply with the answer.",1
315,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 45; x leaves remainder 3 when divided by 5; x leaves remainder 6 when divided by 11 -> 1
1 <= x <= 32; x leaves remainder 1 when divided by 4; x leaves remainder 1 when divided by 3; x leaves remainder 1 when divided by 8 -> 2

Now determine the permit count for:
1 <= x <= 68
x leaves remainder 7 when divided by 9
x leaves remainder 0 when divided by 5
Please only give the answer in numerical format and only reply with the answer.",1
316,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 26; x leaves remainder 5 when divided by 7; x leaves remainder 2 when divided by 3 -> 2
1 <= x <= 79; x leaves remainder 1 when divided by 11; x leaves remainder 5 when divided by 8 -> 1

Now determine the permit count for:
1 <= x <= 67
x leaves remainder 0 when divided by 4
x leaves remainder 4 when divided by 7
Please only give the answer in numerical format and only reply with the answer.",3
317,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 43; x leaves remainder 3 when divided by 4; x leaves remainder 2 when divided by 3 -> 3
1 <= x <= 81; x leaves remainder 2 when divided by 3; x leaves remainder 2 when divided by 9; x leaves remainder 3 when divided by 5 -> 1

Now determine the permit count for:
1 <= x <= 73
x leaves remainder 1 when divided by 5
x leaves remainder 1 when divided by 3
x leaves remainder 0 when divided by 4
Please only give the answer in numerical format and only reply with the answer.",1
