id,template,type,question,answer
292,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 75; x leaves remainder 2 when divided by 5; x leaves remainder 4 when divided by 7 -> 2
1 <= x <= 51; x leaves remainder 0 when divided by 4; x leaves remainder 0 when divided by 8 -> 6

Now determine the permit count for:
1 <= x <= 89
x leaves remainder 4 when divided by 11
x leaves remainder 1 when divided by 4
Please only give the answer in numerical format and only reply with the answer.",2
293,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 59; x leaves remainder 0 when divided by 9; x leaves remainder 9 when divided by 11 -> 1
1 <= x <= 85; x leaves remainder 0 when divided by 8; x leaves remainder 2 when divided by 3; x leaves remainder 5 when divided by 9 -> 1

Now determine the permit count for:
1 <= x <= 40
x leaves remainder 2 when divided by 11
x leaves remainder 6 when divided by 7
Please only give the answer in numerical format and only reply with the answer.",1
294,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 70; x leaves remainder 1 when divided by 3; x leaves remainder 5 when divided by 7 -> 3
1 <= x <= 57; x leaves remainder 3 when divided by 8; x leaves remainder 6 when divided by 7 -> 1

Now determine the permit count for:
1 <= x <= 43
x leaves remainder 2 when divided by 9
x leaves remainder 3 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",1
295,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 77; x leaves remainder 2 when divided by 11; x leaves remainder 6 when divided by 7 -> 1
1 <= x <= 51; x leaves remainder 10 when divided by 11; x leaves remainder 1 when divided by 3 -> 2

Now determine the permit count for:
1 <= x <= 86
x leaves remainder 0 when divided by 4
x leaves remainder 4 when divided by 9
Please only give the answer in numerical format and only reply with the answer.",3
296,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 37; x leaves remainder 2 when divided by 4; x leaves remainder 1 when divided by 11 -> 1
1 <= x <= 71; x leaves remainder 0 when divided by 9; x leaves remainder 2 when divided by 5 -> 1

Now determine the permit count for:
1 <= x <= 64
x leaves remainder 7 when divided by 8
x leaves remainder 2 when divided by 3
Please only give the answer in numerical format and only reply with the answer.",2
297,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 31; x leaves remainder 8 when divided by 11; x leaves remainder 1 when divided by 3 -> 1
1 <= x <= 47; x leaves remainder 0 when divided by 8; x leaves remainder 4 when divided by 9; x leaves remainder 0 when divided by 4 -> 1

Now determine the permit count for:
1 <= x <= 56
x leaves remainder 1 when divided by 4
x leaves remainder 5 when divided by 11
x leaves remainder 4 when divided by 5
Please only give the answer in numerical format and only reply with the answer.",1
298,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 66; x leaves remainder 3 when divided by 8; x leaves remainder 3 when divided by 11; x leaves remainder 3 when divided by 4 -> 1
1 <= x <= 76; x leaves remainder 3 when divided by 8; x leaves remainder 10 when divided by 11 -> 1

Now determine the permit count for:
1 <= x <= 42
x leaves remainder 1 when divided by 3
x leaves remainder 2 when divided by 5
x leaves remainder 0 when divided by 7
Please only give the answer in numerical format and only reply with the answer.",1
299,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 62; x leaves remainder 6 when divided by 7; x leaves remainder 3 when divided by 5; x leaves remainder 5 when divided by 8 -> 1
1 <= x <= 84; x leaves remainder 2 when divided by 3; x leaves remainder 6 when divided by 7; x leaves remainder 2 when divided by 4 -> 1

Now determine the permit count for:
1 <= x <= 75
x leaves remainder 2 when divided by 9
x leaves remainder 5 when divided by 11
x leaves remainder 6 when divided by 8
Please only give the answer in numerical format and only reply with the answer.",1
300,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 90; x leaves remainder 7 when divided by 8; x leaves remainder 4 when divided by 11 -> 1
1 <= x <= 40; x leaves remainder 6 when divided by 7; x leaves remainder 2 when divided by 3 -> 1

Now determine the permit count for:
1 <= x <= 26
x leaves remainder 7 when divided by 11
x leaves remainder 2 when divided by 5
Please only give the answer in numerical format and only reply with the answer.",1
301,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 56; x leaves remainder 9 when divided by 11; x leaves remainder 2 when divided by 8 -> 1
1 <= x <= 76; x leaves remainder 7 when divided by 8; x leaves remainder 6 when divided by 7 -> 1

Now determine the permit count for:
1 <= x <= 78
x leaves remainder 1 when divided by 4
x leaves remainder 4 when divided by 5
x leaves remainder 6 when divided by 7
Please only give the answer in numerical format and only reply with the answer.",1
302,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 56; x leaves remainder 1 when divided by 4; x leaves remainder 0 when divided by 5; x leaves remainder 0 when divided by 9 -> 1
1 <= x <= 53; x leaves remainder 1 when divided by 5; x leaves remainder 1 when divided by 9 -> 2

Now determine the permit count for:
1 <= x <= 32
x leaves remainder 5 when divided by 8
x leaves remainder 1 when divided by 4
Please only give the answer in numerical format and only reply with the answer.",4
303,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 78; x leaves remainder 1 when divided by 3; x leaves remainder 0 when divided by 8 -> 3
1 <= x <= 65; x leaves remainder 2 when divided by 5; x leaves remainder 0 when divided by 9 -> 1

Now determine the permit count for:
1 <= x <= 49
x leaves remainder 1 when divided by 8
x leaves remainder 0 when divided by 7
Please only give the answer in numerical format and only reply with the answer.",1
304,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 49; x leaves remainder 3 when divided by 9; x leaves remainder 2 when divided by 5 -> 1
1 <= x <= 38; x leaves remainder 7 when divided by 8; x leaves remainder 1 when divided by 7 -> 1

Now determine the permit count for:
1 <= x <= 45
x leaves remainder 0 when divided by 5
x leaves remainder 3 when divided by 4
Please only give the answer in numerical format and only reply with the answer.",2
305,remainder_street,number_theory,"In Remainder Street, only house numbers that satisfy every posted remainder rule receive a permit. The clerk writes how many permitted numbers appear from 1 up to the gate number.

Earlier permits:
1 <= x <= 74; x leaves remainder 6 when divided by 9; x leaves remainder 2 when divided by 5 -> 1
1 <= x <= 41; x leaves remainder 1 when divided by 3; x leaves remainder 1 when divided by 5 -> 3

Now determine the permit count for:
1 <= x <= 74
x leaves remainder 6 when divided by 7
x leaves remainder 4 when divided by 11
Please only give the answer in numerical format and only reply with the answer.",1
